time,open,high,low,close
2024-02-10T21:00:00Z,47894,48151,47806,47944
2024-02-10T22:00:00Z,47957,47957,47628,47847
2024-02-10T23:00:00Z,47841,47949,47722,47770
2024-02-11T00:00:00Z,47770,47800,47631,47754
2024-02-11T01:00:00Z,47753,47784,47593,47662
2024-02-11T02:00:00Z,47650,47796,47650,47795
2024-02-11T03:00:00Z,47795,48563,47795,48536
2024-02-11T04:00:00Z,48551,48601,48291,48322
2024-02-11T05:00:00Z,48326,48363,48158,48260
2024-02-11T06:00:00Z,48263,48319,48159,48243
2024-02-11T07:00:00Z,48269,48371,48105,48194
2024-02-11T08:00:00Z,48204,48296,48102,48159
2024-02-11T09:00:00Z,48163,48247,48132,48152
2024-02-11T10:00:00Z,48164,48209,47957,48157
2024-02-11T11:00:00Z,48157,48452,48157,48433
2024-02-11T12:00:00Z,48422,48481,48290,48330
2024-02-11T13:00:00Z,48319,48372,48061,48079
2024-02-11T14:00:00Z,48083,48262,47960,48252
2024-02-11T15:00:00Z,48254,48254,48053,48164
2024-02-11T16:00:00Z,48157,48210,47978,48133
2024-02-11T17:00:00Z,48130,48403,48127,48313
2024-02-11T18:00:00Z,48311,48364,48037,48295
2024-02-11T19:00:00Z,48294,48394,48257,48299
2024-02-11T20:00:00Z,48296,48376,48007,48061
2024-02-11T21:00:00Z,48048,48148,47993,48124
2024-02-11T22:00:00Z,48136,48232,48096,48154
2024-02-11T23:00:00Z,48153,48313,48037,48313
2024-02-12T00:00:00Z,48313,48814,48250,48617
2024-02-12T01:00:00Z,48618,48623,48360,48497
2024-02-12T02:00:00Z,48499,48553,48047,48182
2024-02-12T03:00:00Z,48149,48244,48086,48167
2024-02-12T04:00:00Z,48167,48167,48047,48083
2024-02-12T05:00:00Z,48097,48203,48082,48082
2024-02-12T06:00:00Z,48095,48172,47781,48163
2024-02-12T07:00:00Z,48164,48383,48149,48219
2024-02-12T08:00:00Z,48217,48323,48090,48116
2024-02-12T09:00:00Z,48117,48129,47840,47887
2024-02-12T10:00:00Z,47888,48070,47720,47880
2024-02-12T11:00:00Z,47886,47927,47760,47908
2024-02-12T12:00:00Z,47909,48030,47846,48030
2024-02-12T13:00:00Z,48030,48036,47888,47942
2024-02-12T14:00:00Z,47949,48797,47926,48797
2024-02-12T15:00:00Z,48797,50000,48680,49940
2024-02-12T16:00:00Z,49941,50000,49463,49609
2024-02-12T17:00:00Z,49598,50333,49571,49880
2024-02-12T18:00:00Z,49861,50012,49667,49745
2024-02-12T19:00:00Z,49742,49962,49525,49539
2024-02-12T20:00:00Z,49539,50274,49539,50187
2024-02-12T21:00:00Z,50196,50331,49848,49848
2024-02-12T22:00:00Z,49845,50092,49845,50047
2024-02-12T23:00:00Z,50046,50102,49900,49937
2024-02-13T00:00:00Z,49937,50197,49923,50130
2024-02-13T01:00:00Z,50116,50385,50014,50160
2024-02-13T02:00:00Z,50160,50189,49871,49968
2024-02-13T03:00:00Z,49966,49981,49763,49815
2024-02-13T04:00:00Z,49814,49987,49811,49916
2024-02-13T05:00:00Z,49920,50068,49828,50065
2024-02-13T06:00:00Z,50067,50117,49932,50019
2024-02-13T07:00:00Z,50022,50126,49885,50010
2024-02-13T08:00:00Z,49995,50164,49988,50129
2024-02-13T09:00:00Z,50124,50259,50019,50214
2024-02-13T10:00:00Z,50214,50232,49858,49862
2024-02-13T11:00:00Z,49868,50030,49677,49998
2024-02-13T12:00:00Z,50011,50011,49815,49887
2024-02-13T13:00:00Z,49882,49945,49204,49549
2024-02-13T14:00:00Z,49540,49657,48435,48697
2024-02-13T15:00:00Z,48673,49004,48442,48754
2024-02-13T16:00:00Z,48734,48858,48480,48481
2024-02-13T17:00:00Z,48481,48897,48325,48860
2024-02-13T18:00:00Z,48832,49279,48832,49126
2024-02-13T19:00:00Z,49125,49275,48929,49044
2024-02-13T20:00:00Z,49057,49564,49041,49424
2024-02-13T21:00:00Z,49422,49774,49386,49561
2024-02-13T22:00:00Z,49564,49659,49385,49552
2024-02-13T23:00:00Z,49542,49796,49409,49720
2024-02-14T00:00:00Z,49728,49746,49427,49525
2024-02-14T01:00:00Z,49521,49568,49374,49463
2024-02-14T02:00:00Z,49456,49588,49410,49528
2024-02-14T03:00:00Z,49516,49635,49491,49540
2024-02-14T04:00:00Z,49539,49599,49267,49411
2024-02-14T05:00:00Z,49409,49653,49409,49567
2024-02-14T06:00:00Z,49568,49677,49533,49666
2024-02-14T07:00:00Z,49665,49904,49654,49871
2024-02-14T08:00:00Z,49868,50818,49769,50803
2024-02-14T09:00:00Z,50818,51700,50652,51568
2024-02-14T10:00:00Z,51572,51584,51256,51327
2024-02-14T11:00:00Z,51319,51746,51028,51575
2024-02-14T12:00:00Z,51575,51833,51438,51583
2024-02-14T13:00:00Z,51589,51830,51521,51800
2024-02-14T14:00:00Z,51783,52093,51573,51943
2024-02-14T15:00:00Z,51954,52055,51368,51628
2024-02-14T16:00:00Z,51594,51789,51252,51625
2024-02-14T17:00:00Z,51596,51764,51531,51697
2024-02-14T18:00:00Z,51696,51717,51402,51475
2024-02-14T19:00:00Z,51483,51742,51236,51715
2024-02-14T20:00:00Z,51713,51923,51674,51736
2024-02-14T21:00:00Z,51737,51825,51506,51763
2024-02-14T22:00:00Z,51775,51868,51653,51843
2024-02-14T23:00:00Z,51842,51930,51778,51844
2024-02-15T00:00:00Z,51841,52544.51,51815,52374
2024-02-15T01:00:00Z,52365,52399,51778,51954
2024-02-15T02:00:00Z,51947,52257,51926,52089
