time,open,high,low,close
2024-05-23T17:30:00Z,68024,68052,67869,67880
2024-05-23T17:40:00Z,67908,67956,67743,67765
2024-05-23T17:50:00Z,67773,67800,67577,67591
2024-05-23T18:00:00Z,67589,67599,67175,67266
2024-05-23T18:10:00Z,67265,67265,66949,66983
2024-05-23T18:20:00Z,66964,67101,66704,67018
2024-05-23T18:30:00Z,66967,67241,66947,67199
2024-05-23T18:40:00Z,67165,67165,66996,67143
2024-05-23T18:50:00Z,67164,67330,67141,67326
2024-05-23T19:00:00Z,67312,67330,67169,67326
2024-05-23T19:10:00Z,67325,67330,67162,67285
2024-05-23T19:20:00Z,67290,67394,67240,67392
2024-05-23T19:30:00Z,67375,67631,67370,67545
2024-05-23T19:40:00Z,67523,67568,67245,67383
2024-05-23T19:50:00Z,67383,67411,67009,67114
2024-05-23T20:00:00Z,67118,67118,66343,66833
2024-05-23T20:10:00Z,66866,67349,66680,67305
2024-05-23T20:20:00Z,67335,67516,67208,67458
2024-05-23T20:30:00Z,67440,67686,67328,67532
2024-05-23T20:40:00Z,67492,67649,67444,67648
2024-05-23T20:50:00Z,67616,67892,67553,67764
2024-05-23T21:00:00Z,67755,68215,67674,68183
2024-05-23T21:10:00Z,68196,68281,67185,67535
2024-05-23T21:20:00Z,67515,67585,67134,67395
2024-05-23T21:30:00Z,67379,67709,67368,67484
2024-05-23T21:40:00Z,67488,67873,67488,67844
2024-05-23T21:50:00Z,67839,68075,67839,67868
2024-05-23T22:00:00Z,67951,67951,67681,67711
2024-05-23T22:10:00Z,67707,67793,67656,67706
2024-05-23T22:20:00Z,67698,67700,67571,67588
2024-05-23T22:30:00Z,67605,67692,67572,67614
2024-05-23T22:40:00Z,67597,67634,67536,67547
2024-05-23T22:50:00Z,67542,67708,67513,67646
2024-05-23T23:00:00Z,67654,67705,67586,67611
2024-05-23T23:10:00Z,67619,67663,67462,67534
2024-05-23T23:20:00Z,67535,67692,67526,67663
2024-05-23T23:30:00Z,67648,67731,67587,67681
2024-05-23T23:40:00Z,67655,67877,67649,67877
2024-05-23T23:50:00Z,67877,67947,67877,67945
2024-05-24T00:00:00Z,67915,67946,67672,67710
2024-05-24T00:10:00Z,67708,67746,67620,67746
2024-05-24T00:20:00Z,67745,67757,67608,67741
2024-05-24T00:30:00Z,67757,67955,67702,67926
2024-05-24T00:40:00Z,67900,67963,67823,67889
2024-05-24T00:50:00Z,67931,67931,67819,67820
2024-05-24T01:00:00Z,67823,67823,67651,67702
2024-05-24T01:10:00Z,67700,67700,67625,67631
2024-05-24T01:20:00Z,67643,67731,67636,67675
2024-05-24T01:30:00Z,67668,67796,67666,67718
2024-05-24T01:40:00Z,67709,67797,67641,67728
2024-05-24T01:50:00Z,67732,67784,67723,67734
2024-05-24T02:00:00Z,67709,67805,67676,67760
2024-05-24T02:10:00Z,67744,67804,67721,67793
2024-05-24T02:20:00Z,67785,67808,67669,67713
2024-05-24T02:30:00Z,67719,67719,67607,67678
2024-05-24T02:40:00Z,67689,67725,67633,67725
2024-05-24T02:50:00Z,67708,67963,67708,67937
2024-05-24T03:00:00Z,67950,67979,67871,67905
2024-05-24T03:10:00Z,67891,67969,67888,67891
2024-05-24T03:20:00Z,67866,67912,67823,67885
2024-05-24T03:30:00Z,67885,67916,67821,67890
2024-05-24T03:40:00Z,67898,67967,67849,67860
2024-05-24T03:50:00Z,67863,67865,67789,67846
2024-05-24T04:00:00Z,67864,67875,67792,67816
2024-05-24T04:10:00Z,67825,67866,67727,67756
2024-05-24T04:20:00Z,67746,67809,67654,67711
2024-05-24T04:30:00Z,67713,67713,67630,67637
2024-05-24T04:40:00Z,67636,67675,67629,67675
2024-05-24T04:50:00Z,67673,67703,67633,67672
2024-05-24T05:00:00Z,67657,67659,67570,67576
2024-05-24T05:10:00Z,67574,67596,67524,67548
2024-05-24T05:20:00Z,67548,67548,67322,67385
2024-05-24T05:30:00Z,67392,67400,67136,67255
2024-05-24T05:40:00Z,67211,67273,67072,67217
2024-05-24T05:50:00Z,67273,67312,67233,67270
2024-05-24T06:00:00Z,67270,67443,67223,67443
2024-05-24T06:10:00Z,67451,67556,67451,67519
2024-05-24T06:20:00Z,67519,67523,67040,67143
2024-05-24T06:30:00Z,67141,67257,67129,67231
2024-05-24T06:40:00Z,67255,67257,67007,67069
2024-05-24T06:50:00Z,67129,67129,66839,66886
2024-05-24T07:00:00Z,66873,66977,66831,66968
2024-05-24T07:10:00Z,66985,67152,66945,67152
2024-05-24T07:20:00Z,67152,67249,67152,67236
2024-05-24T07:30:00Z,67231,67289,67122,67137
2024-05-24T07:40:00Z,67133,67133,66951,67024
2024-05-24T07:50:00Z,66995,67158,66991,67151
2024-05-24T08:00:00Z,67162,67162,67103,67135
2024-05-24T08:10:00Z,67116,67127,66841,66874
2024-05-24T08:20:00Z,66891,66935,66623,66713
2024-05-24T08:30:00Z,66678,66967,66652,66967
2024-05-24T08:40:00Z,66967,67088,66967,67088
2024-05-24T08:50:00Z,67088,67184,67088,67160
2024-05-24T09:00:00Z,67156,67196,67103,67120
2024-05-24T09:10:00Z,67106,67171,67098,67171
2024-05-24T09:20:00Z,67177,67178,67019,67097
2024-05-24T09:30:00Z,67142,67265,67119,67263
2024-05-24T09:40:00Z,67244,67265,67244,67265
2024-05-24T09:50:00Z,67265,67402,67259,67342
2024-05-24T10:00:00Z,67345,67411,67336,67367
2024-05-24T10:10:00Z,67379,67399,67313,67357
2024-05-24T10:20:00Z,67364,67387,67296,67382
2024-05-24T10:30:00Z,67378,67388,67346,67346
2024-05-24T10:40:00Z,67346,67489,67346,67420
2024-05-24T10:50:00Z,67436,67436,67305,67311
2024-05-24T11:00:00Z,67324,67425,67321,67400
2024-05-24T11:10:00Z,67425,67433,67370,67411
2024-05-24T11:20:00Z,67407,67418,67328,67329
2024-05-24T11:30:00Z,67330,67358,67270,67303
2024-05-24T11:40:00Z,67303,67308,67256,67281
2024-05-24T11:50:00Z,67282,67371,67267,67309
2024-05-24T12:00:00Z,67304,67446,67304,67411
2024-05-24T12:10:00Z,67423,67482,67416,67430
2024-05-24T12:20:00Z,67423,67516,67378,67381
2024-05-24T12:30:00Z,67370,67436,67347,67373
2024-05-24T12:40:00Z,67369,67424,67364,67392
2024-05-24T12:50:00Z,67410,67548,67410,67475
2024-05-24T13:00:00Z,67472,67573,67347,67380
2024-05-24T13:10:00Z,67346,67358,67241,67280
2024-05-24T13:20:00Z,67282,67401,67225,67392
2024-05-24T13:30:00Z,67354,67403,67176,67235
2024-05-24T13:40:00Z,67220,67331,67125,67184
2024-05-24T13:50:00Z,67187,67187,66911,67045
2024-05-24T14:00:00Z,67042,67255,66959,67054
2024-05-24T14:10:00Z,67073,67241,67073,67235
2024-05-24T14:20:00Z,67249,67877,67240,67825
2024-05-24T14:30:00Z,67743,67971,67720,67843
2024-05-24T14:40:00Z,67884,67887,67675,67708
2024-05-24T14:50:00Z,67694,67910,67694,67831
2024-05-24T15:00:00Z,67830,68175,67830,68162
2024-05-24T15:10:00Z,68152,68372,68109,68372
2024-05-24T15:20:00Z,68377,68380,68136,68195
2024-05-24T15:30:00Z,68199,68379,68177,68177
2024-05-24T15:40:00Z,68204,68224,68092,68224
2024-05-24T15:50:00Z,68244,68313,68140,68306
2024-05-24T16:00:00Z,68309,68438,68112,68169
2024-05-24T16:10:00Z,68168,68265,68054,68159
2024-05-24T16:20:00Z,68141,68141,67906,68089
2024-05-24T16:30:00Z,68108,68239,68084,68124
2024-05-24T16:40:00Z,68106,68265,68105,68251
2024-05-24T16:50:00Z,68247,68364,68202,68364
2024-05-24T17:00:00Z,68364,68614,68363,68469
2024-05-24T17:10:00Z,68483,68584,68448,68584
2024-05-24T17:20:00Z,68586,68627,68527,68528
2024-05-24T17:30:00Z,68544,68726,68537,68696
2024-05-24T17:40:00Z,68689,68716,68599,68645
2024-05-24T17:50:00Z,68636,68902,68636,68891
2024-05-24T18:00:00Z,68893,69109,68833,69108
2024-05-24T18:10:00Z,69100,69145,69051,69142
2024-05-24T18:20:00Z,69142,69171,68970,69046
2024-05-24T18:30:00Z,69044,69044,68832,68946
2024-05-24T18:40:00Z,68943,69000,68932,68972
2024-05-24T18:50:00Z,68894,69017,68885,68953
2024-05-24T19:00:00Z,68906,68929,68750,68770
2024-05-24T19:10:00Z,68769,68962,68769,68953
2024-05-24T19:20:00Z,68959,68995,68876,68876
2024-05-24T19:30:00Z,68835,68956,68835,68936
2024-05-24T19:40:00Z,68931,68979,68905,68928
2024-05-24T19:50:00Z,68928,69254,68928,69171
2024-05-24T20:00:00Z,69110,69210,69046,69166
2024-05-24T20:10:00Z,69165,69165,68948,68954
2024-05-24T20:20:00Z,68958,68961,68903,68927
2024-05-24T20:30:00Z,68927,68977,68908,68921
2024-05-24T20:40:00Z,68921,69007,68921,69001
2024-05-24T20:50:00Z,69007,69020,68866,68866
2024-05-24T21:00:00Z,68866,68954,68866,68938
2024-05-24T21:10:00Z,68943,68999,68834,68914
2024-05-24T21:20:00Z,68911,68911,68800,68801
2024-05-24T21:30:00Z,68800,68947,68800,68921
2024-05-24T21:40:00Z,68927,68948,68798,68870
2024-05-24T21:50:00Z,68871,68899,68805,68877
2024-05-24T22:00:00Z,68868,68871,68796,68808
2024-05-24T22:10:00Z,68794,68803,68759,68770
2024-05-24T22:20:00Z,68768,68792,68743,68762
2024-05-24T22:30:00Z,68789,68826,68784,68805
2024-05-24T22:40:00Z,68806,68824,68693,68717
2024-05-24T22:50:00Z,68726,68789,68726,68783
2024-05-24T23:00:00Z,68784,68784,68716,68716
2024-05-24T23:10:00Z,68698,68740,68686,68699
2024-05-24T23:20:00Z,68701,68718,68668,68668
2024-05-24T23:30:00Z,68668,68668,68618,68644
2024-05-24T23:40:00Z,68636,68641,68557,68570
2024-05-24T23:50:00Z,68565,68565,68520,68548
2024-05-25T00:00:00Z,68549,68590,68503,68590
2024-05-25T00:10:00Z,68584,68674,68584,68657
2024-05-25T00:20:00Z,68647,68647,68586,68636
2024-05-25T00:30:00Z,68632,68632,68572,68585
2024-05-25T00:40:00Z,68589,68598,68550,68588
2024-05-25T00:50:00Z,68598,68618,68511,68529
2024-05-25T01:00:00Z,68544,68638,68540,68638
2024-05-25T01:10:00Z,68637,68656,68578,68649
2024-05-25T01:20:00Z,68665,68692,68605,68689
2024-05-25T01:30:00Z,68684,68697,68607,68618
2024-05-25T01:40:00Z,68615,68697,68610,68656
2024-05-25T01:50:00Z,68635,68665,68602,68602
2024-05-25T02:00:00Z,68611,68655,68592,68620
2024-05-25T02:10:00Z,68628,68750,68622,68733
2024-05-25T02:20:00Z,68732,68808,68731,68744
2024-05-25T02:30:00Z,68744,68766,68688,68693
2024-05-25T02:40:00Z,68695,68738,68692,68722
2024-05-25T02:50:00Z,68745,68805,68745,68804
2024-05-25T03:00:00Z,68802,68881,68745,68745
2024-05-25T03:10:00Z,68745,68745,68651,68683
2024-05-25T03:20:00Z,68703,68707,68680,68706
2024-05-25T03:30:00Z,68705,68730,68679,68714
2024-05-25T03:40:00Z,68709,68725,68653,68722
2024-05-25T03:50:00Z,68714,68791,68713,68735
2024-05-25T04:00:00Z,68730,68768,68679,68768
2024-05-25T04:10:00Z,68776,68807,68733,68753
2024-05-25T04:20:00Z,68753,68753,68668,68680
2024-05-25T04:30:00Z,68712,68789,68677,68764
2024-05-25T04:40:00Z,68766,68787,68717,68753
2024-05-25T04:50:00Z,68764,68773,68718,68767
2024-05-25T05:00:00Z,68767,68767,68705,68735
2024-05-25T05:10:00Z,68737,68773,68716,68768
2024-05-25T05:20:00Z,68765,68778,68725,68768
2024-05-25T05:30:00Z,68764,68792,68707,68707
2024-05-25T05:40:00Z,68693,68717,68686,68717
2024-05-25T05:50:00Z,68705,68717,68686,68701
2024-05-25T06:00:00Z,68699,68717,68677,68693
2024-05-25T06:10:00Z,68699,68700,68671,68674
2024-05-25T06:20:00Z,68670,68688,68655,68684
2024-05-25T06:30:00Z,68679,68679,68610,68632
2024-05-25T06:40:00Z,68632,68646,68625,68641
2024-05-25T06:50:00Z,68649,68649,68611,68645
2024-05-25T07:00:00Z,68628,68668,68611,68635
2024-05-25T07:10:00Z,68641,68641,68620,68632
2024-05-25T07:20:00Z,68645,68775,68645,68754
2024-05-25T07:30:00Z,68745,68745,68688,68688
2024-05-25T07:40:00Z,68700,68717,68690,68709
2024-05-25T07:50:00Z,68714,68755,68714,68732
2024-05-25T08:00:00Z,68734,68792,68726,68774
2024-05-25T08:10:00Z,68771,68913,68769,68911
2024-05-25T08:20:00Z,68915,68924,68882,68924
2024-05-25T08:30:00Z,68924,69040,68916,68918
2024-05-25T08:40:00Z,68917,68917,68849,68849
2024-05-25T08:50:00Z,68849,68877,68826,68871
2024-05-25T09:00:00Z,68866,68920,68836,68885
2024-05-25T09:10:00Z,68886,68936,68886,68936
2024-05-25T09:20:00Z,68965,69056,68933,69056
2024-05-25T09:30:00Z,69055,69123,69029,69032
2024-05-25T09:40:00Z,69064,69064,68986,69010
2024-05-25T09:50:00Z,69026,69083,69022,69076
2024-05-25T10:00:00Z,69076,69087,69065,69065
2024-05-25T10:10:00Z,69065,69089,69065,69079
2024-05-25T10:20:00Z,69068,69068,69065,69065
2024-05-25T10:30:00Z,69065,69109,69065,69100
2024-05-25T10:40:00Z,69101,69390,69100,69389
2024-05-25T10:50:00Z,69363,69438,69346,69350
2024-05-25T11:00:00Z,69360,69455,69328,69419
2024-05-25T11:10:00Z,69418,69547,69418,69491
2024-05-25T11:20:00Z,69490,69580,69456,69534
2024-05-25T11:30:00Z,69529,69533,69447,69447
2024-05-25T11:40:00Z,69448,69448,69330,69353
2024-05-25T11:50:00Z,69365,69365,69106,69106
2024-05-25T12:00:00Z,69107,69161,69065,69093
2024-05-25T12:10:00Z,69099,69247,69084,69243
2024-05-25T12:20:00Z,69231,69289,69170,69207
2024-05-25T12:30:00Z,69200,69225,69147,69216
2024-05-25T12:40:00Z,69216,69217,69098,69115
2024-05-25T12:50:00Z,69098,69135,69089,69122
2024-05-25T13:00:00Z,69130,69210,69130,69210
2024-05-25T13:10:00Z,69159,69196,69142,69191
2024-05-25T13:20:00Z,69195,69217,69128,69212
2024-05-25T13:30:00Z,69224,69230,68891,68980
2024-05-25T13:40:00Z,68991,69031,68932,68951
2024-05-25T13:50:00Z,68953,69031,68944,69031
2024-05-25T14:00:00Z,69028,69064,69018,69038
2024-05-25T14:10:00Z,69048,69064,68960,69022
2024-05-25T14:20:00Z,69015,69041,68959,68999
2024-05-25T14:30:00Z,69016,69065,68958,69000
2024-05-25T14:40:00Z,68999,69043,68975,69043
2024-05-25T14:50:00Z,69044,69075,69013,69027
2024-05-25T15:00:00Z,69027,69147,69025,69118
2024-05-25T15:10:00Z,69139,69197,69121,69153
2024-05-25T15:20:00Z,69139,69194,69101,69101
2024-05-25T15:30:00Z,69112,69147,69078,69105
2024-05-25T15:40:00Z,69094,69094,69012,69031
2024-05-25T15:50:00Z,69026,69036,68866,68934
2024-05-25T16:00:00Z,68936,68977,68866,68928
2024-05-25T16:10:00Z,68928,69034,68898,69005
2024-05-25T16:20:00Z,69024,69024,68972,68986
2024-05-25T16:30:00Z,68985,68993,68927,68959
2024-05-25T16:40:00Z,68957,68959,68914,68936
2024-05-25T16:50:00Z,68901,68955,68887,68936
2024-05-25T17:00:00Z,68937,68962,68916,68946
2024-05-25T17:10:00Z,68943,68995,68943,68961
2024-05-25T17:20:00Z,68969,69050,68968,69005
2024-05-25T17:30:00Z,69005,69005,68975,68998
2024-05-25T17:40:00Z,68995,69031,68991,69021
2024-05-25T17:50:00Z,69021,69089,69020,69056
2024-05-25T18:00:00Z,69056,69156,69056,69156
2024-05-25T18:10:00Z,69156,69214,69147,69214
2024-05-25T18:20:00Z,69214,69214,69170,69170
2024-05-25T18:30:00Z,69177,69192,69115,69148
2024-05-25T18:40:00Z,69150,69179,69119,69176
2024-05-25T18:50:00Z,69166,69213,69165,69200
2024-05-25T19:00:00Z,69206,69239,69198,69217
2024-05-25T19:10:00Z,69198,69200,69158,69164
2024-05-25T19:20:00Z,69162,69173,69125,69165
2024-05-25T19:30:00Z,69165,69167,69106,69124
2024-05-25T19:40:00Z,69117,69143,69117,69131
2024-05-25T19:50:00Z,69131,69184,69131,69149
2024-05-25T20:00:00Z,69170,69194,69159,69179
2024-05-25T20:10:00Z,69188,69204,69167,69168
2024-05-25T20:20:00Z,69167,69167,69081,69090
2024-05-25T20:30:00Z,69094,69117,69073,69087
2024-05-25T20:40:00Z,69093,69120,69086,69120
2024-05-25T20:50:00Z,69120,69158,69092,69092
2024-05-25T21:00:00Z,69089,69124,69068,69075
2024-05-25T21:10:00Z,69085,69096,69066,69091
2024-05-25T21:20:00Z,69087,69154,69074,69154
2024-05-25T21:30:00Z,69154,69164,69113,69130
2024-05-25T21:40:00Z,69120,69150,69101,69101
2024-05-25T21:50:00Z,69086,69148,69038,69140
2024-05-25T22:00:00Z,69140,69163,69089,69122
2024-05-25T22:10:00Z,69119,69119,69079,69081
2024-05-25T22:20:00Z,69089,69120,69053,69053
2024-05-25T22:30:00Z,69050,69102,69048,69087
2024-05-25T22:40:00Z,69087,69118,69086,69110
2024-05-25T22:50:00Z,69111,69131,69096,69122
2024-05-25T23:00:00Z,69124,69339,69124,69313
2024-05-25T23:10:00Z,69313,69324,69270,69285
2024-05-25T23:20:00Z,69281,69347,69281,69340
2024-05-25T23:30:00Z,69346,69346,69257,69282
2024-05-25T23:40:00Z,69264,69264,69230,69249
2024-05-25T23:50:00Z,69249,69296,69241,69275
2024-05-26T00:00:00Z,69288,69315,69227,69227
2024-05-26T00:10:00Z,69228,69233,69217,69219
2024-05-26T00:20:00Z,69215,69220,69189,69192
2024-05-26T00:30:00Z,69205,69213,69172,69172
2024-05-26T00:40:00Z,69173,69196,69164,69189
2024-05-26T00:50:00Z,69187,69187,69140,69156
2024-05-26T01:00:00Z,69158,69185,69150,69177
2024-05-26T01:10:00Z,69177,69239,69173,69211
2024-05-26T01:20:00Z,69196,69225,69190,69218
2024-05-26T01:30:00Z,69225,69227,69169,69192
2024-05-26T01:40:00Z,69191,69191,69148,69190
2024-05-26T01:50:00Z,69156,69194,69151,69157
2024-05-26T02:00:00Z,69161,69174,69139,69140
2024-05-26T02:10:00Z,69140,69140,69098,69098
2024-05-26T02:20:00Z,69099,69099,68891,68972
2024-05-26T02:30:00Z,68972,68982,68851,68867
2024-05-26T02:40:00Z,68903,68915,68832,68900
2024-05-26T02:50:00Z,68901,68929,68893,68901
2024-05-26T03:00:00Z,68900,68942,68890,68923
2024-05-26T03:10:00Z,68923,68973,68922,68935
2024-05-26T03:20:00Z,68926,68957,68917,68943
2024-05-26T03:30:00Z,68931,68998,68915,68998
2024-05-26T03:40:00Z,68997,69106,68982,69106
2024-05-26T03:50:00Z,69103,69104,69030,69066
2024-05-26T04:00:00Z,69044,69044,68965,68977
2024-05-26T04:10:00Z,68957,68987,68932,68987
2024-05-26T04:20:00Z,68992,69006,68983,69000
2024-05-26T04:30:00Z,68998,69004,68925,68952
2024-05-26T04:40:00Z,68968,68984,68933,68941
2024-05-26T04:50:00Z,68951,68973,68951,68968
2024-05-26T05:00:00Z,68959,68969,68926,68937
2024-05-26T05:10:00Z,68941,68967,68924,68967
2024-05-26T05:20:00Z,68965,68994,68951,68988
2024-05-26T05:30:00Z,68957,69041,68957,69037
2024-05-26T05:40:00Z,69030,69050,69020,69045
2024-05-26T05:50:00Z,69056,69106,69056,69106
2024-05-26T06:00:00Z,69106,69147,69103,69140
2024-05-26T06:10:00Z,69140,69147,69100,69100
2024-05-26T06:20:00Z,69103,69112,69074,69096
2024-05-26T06:30:00Z,69072,69090,69040,69042
2024-05-26T06:40:00Z,69046,69077,69031,69070
2024-05-26T06:50:00Z,69077,69092,69039,69091
2024-05-26T07:00:00Z,69095,69116,69086,69116
2024-05-26T07:10:00Z,69116,69133,69098,69123
2024-05-26T07:20:00Z,69130,69138,69116,69138
2024-05-26T07:30:00Z,69139,69397,69139,69359
2024-05-26T07:40:00Z,69343,69355,69255,69258
2024-05-26T07:50:00Z,69255,69326,69255,69320
2024-05-26T08:00:00Z,69311,69321,69264,69321
2024-05-26T08:10:00Z,69318,69500,69318,69380
2024-05-26T08:20:00Z,69380,69387,69265,69296
2024-05-26T08:30:00Z,69305,69309,69162,69200
2024-05-26T08:40:00Z,69199,69200,69073,69073
2024-05-26T08:50:00Z,69073,69140,69056,69124
2024-05-26T09:00:00Z,69141,69189,69141,69189
2024-05-26T09:10:00Z,69189,69214,69146,69163
2024-05-26T09:20:00Z,69163,69163,69068,69068
2024-05-26T09:30:00Z,69063,69063,68970,69004
2024-05-26T09:40:00Z,69002,69051,68974,69004
2024-05-26T09:50:00Z,69019,69067,69019,69066
2024-05-26T10:00:00Z,69061,69102,69061,69096
2024-05-26T10:10:00Z,69093,69122,69085,69116
2024-05-26T10:20:00Z,69107,69125,69088,69111
2024-05-26T10:30:00Z,69113,69121,69094,69119
2024-05-26T10:40:00Z,69137,69156,69137,69147
2024-05-26T10:50:00Z,69138,69189,69138,69189
2024-05-26T11:00:00Z,69189,69189,69174,69181
2024-05-26T11:10:00Z,69189,69197,69142,69142
2024-05-26T11:20:00Z,69139,69139,69076,69076
